primary_key	age	gender	product_key	product	gross_revenue	discount	NPS_score	Churn_risk
559	22	male	1	small	9.38	5.62	4	0.383
560	22	unknown	1	small	8.74	1.26	7	0.426
561	55	male	3	large	30.91	4.09	4	0.568
562	19	male	1	small	6.07	3.93	5	0.661
563	26	unknown	2	medium	16.22	3.78	7	0.457
564	44	female	3	large	39.5	5.5	6	0.205
565	50	male	3	large	39.13	5.87	1	0.763
566	36	unknown	2	medium	21.4	3.6	4	0.022
567	57	male	2	medium	17.16	2.84	1	0.502
568	45	male	1	small	7.33	2.67	1	0.509
569	25	female	1	small	13.36	1.64	3	0.322
570	56	male	1	small	13.57	1.43	5	0.032
571	37	male	2	medium	19.95	5.05	4	0.415
572	51	male	1	small	12.83	2.17	3	0.368
573	25	unknown	3	large	31.45	3.55	3	0.313
574	44	unknown	2	medium	20.69	4.31	4	0.126
575	32	male	2	medium	21.85	3.15	6	0.1
576	32	male	3	large	30.78	4.22	2	0.378
577	46	unknown	2	medium	15.31	4.69	6	0.664
578	38	male	2	medium	17.42	2.58	3	0.433
579	37	male	2	medium	16.91	3.09	3	0.825
580	40	male	2	medium	15.17	4.83	5	0.861
581	25	male	1	small	13.23	1.77	9	0.667
582	32	male	1	small	10.57	4.43	7	0.177
583	42	unknown	2	medium	17.51	2.49	5	0.986
584	33	female	2	medium	20.67	4.33	1	0.361
585	49	unknown	2	medium	17.72	2.28	1	0.464
586	39	female	2	medium	21.85	3.15	1	0.578
587	55	male	1	small	7.58	2.42	2	0.418
588	18	unknown	2	medium	17.45	2.55	5	0.417
589	20	unknown	3	large	39.64	5.36	2	0.537
590	56	male	1	small	12.99	2.01	4	0.457
591	28	unknown	2	medium	21.22	3.78	6	0.185
592	24	male	1	small	12.54	2.46	6	0.411
593	45	male	2	medium	23.59	1.41	5	0.414
594	43	unknown	2	medium	22.42	2.58	1	0.64
595	30	female	2	medium	23.38	1.62	3	0.773
596	47	male	2	medium	20.72	4.28	6	0.038
597	27	male	2	medium	22.91	2.09	4	0.64
598	26	unknown	3	large	35.09	4.91	4	0.553
599	55	male	2	medium	18.98	1.02	5	0.389
600	53	male	3	large	35.54	4.46	6	0.338
601	48	female	2	medium	17.17	2.83	4	0.583
602	55	male	1	small	9.68	5.32	7	0.249
603	28	male	2	medium	16.31	3.69	7	0.234
604	26	male	2	medium	22.54	2.46	4	0.373
605	58	male	2	medium	16.25	3.75	6	0.774
606	30	unknown	1	small	6.71	3.29	7	0.335
607	39	unknown	2	medium	20.44	4.56	6	0.761
608	43	male	3	large	33.11	1.89	2	0.181
609	31	female	2	medium	23.49	1.51	4	0.239
610	19	male	1	small	7.13	2.87	7	0.565
611	56	male	2	medium	16.36	3.64	5	0.643
612	46	male	2	medium	16.31	3.69	8	0.354
613	27	unknown	1	small	8.73	1.27	2	0.587
614	60	male	2	medium	19.35	5.65	9	0.543
615	41	female	1	small	5.82	4.18	3	0.466
616	36	female	3	large	34.49	5.51	6	0.538
617	37	female	2	medium	17	3	3	0.533
618	22	unknown	2	medium	21.16	3.84	4	0.321
619	20	unknown	2	medium	23.61	1.39	2	0.223
620	40	male	1	small	5.35	4.65	6	0.046
621	46	female	2	medium	18.92	1.08	4	0.46
622	43	female	3	large	38.99	1.01	7	0.416
623	55	male	2	medium	22.15	2.85	6	0.481
624	38	unknown	2	medium	18.87	1.13	7	0.502
625	43	unknown	1	small	6.17	3.83	5	0.253
626	38	female	2	medium	16.23	3.77	5	0.729
627	28	male	2	medium	19.52	5.48	6	0.133
628	41	male	2	medium	22.33	2.67	6	0.412
629	29	unknown	2	medium	23.23	1.77	2	0.654
630	45	male	2	medium	20.74	4.26	7	0.154
631	22	unknown	2	medium	16.59	3.41	4	0.687
632	59	unknown	3	large	37.65	2.35	6	0.863
633	23	unknown	3	large	33.33	1.67	3	0.463
634	34	unknown	2	medium	20.61	4.39	3	0.593
635	23	male	2	medium	22.98	2.02	6	0.556
636	36	male	3	large	33.87	1.13	2	0.42
637	53	male	3	large	31.72	3.28	8	0.256
638	36	unknown	2	medium	23.84	1.16	9	0.425
639	23	male	3	large	30.87	4.13	1	0.541
640	21	male	2	medium	24.9	5.1	1	0.633
641	45	male	1	small	8.22	1.78	6	0.388
642	48	male	2	medium	21.52	3.48	2	0.461
643	27	unknown	2	medium	23.04	1.96	4	0.445
644	32	unknown	3	large	35.8	4.2	5	0.47
645	38	male	2	medium	18.9	1.1	6	0.28
646	24	female	3	large	36.02	3.98	2	0.377
647	46	unknown	1	small	8.53	1.47	7	0.446
648	42	male	2	medium	23.13	1.87	5	0.658
649	33	male	3	large	31.91	3.09	5	0.67
650	31	female	1	small	13.13	1.87	5	0.695
651	44	female	2	medium	15.31	4.69	5	0.605
652	33	male	2	medium	20.3	4.7	9	0.249
653	59	male	1	small	11.54	3.46	5	0.596
654	18	unknown	2	medium	21.01	3.99	7	0.282
655	22	female	3	large	31.9	3.1	5	0.499
656	48	female	2	medium	17.19	2.81	6	0.38
657	47	unknown	2	medium	19.1	5.9	7	0.833
658	41	female	2	medium	24.95	5.05	5	0.171
659	55	male	2	medium	19.05	5.95	3	0.586
660	22	male	1	small	6.07	3.93	6	0.62
661	52	unknown	1	small	14.1	5.9	1	0.494
662	54	unknown	1	small	8.15	1.85	6	0.209
663	30	unknown	2	medium	23.95	1.05	2	0.24
664	42	unknown	2	medium	15.15	4.85	5	0.834
665	25	male	2	medium	22.14	2.86	7	0.287
666	52	unknown	1	small	13.86	1.14	3	0.617
667	59	male	3	large	33.2	1.8	1	0.344
668	49	male	2	medium	22.5	2.5	9	0.255
669	40	male	3	large	37.63	2.37	2	0.407
670	55	female	3	large	31.44	3.56	4	0.131
671	45	male	2	medium	15.84	4.16	1	0.228
672	36	male	2	medium	17.99	2.01	4	0.317
673	38	male	2	medium	24.86	5.14	5	0.11
674	21	male	2	medium	15.45	4.55	6	0.429
675	50	unknown	2	medium	15.01	4.99	5	0.698
676	40	unknown	3	large	37.1	2.9	5	0.639
677	24	female	2	medium	22.56	2.44	9	0.513
678	23	male	1	small	11.84	3.16	6	0.689
679	36	male	2	medium	18.28	1.72	5	0.447
680	40	male	2	medium	23.22	1.78	5	0.39
681	47	unknown	2	medium	19.9	5.1	6	0.27
682	40	male	2	medium	18.09	1.91	7	0.476
683	33	female	1	small	8.19	1.81	5	0.213
684	40	male	2	medium	18.94	1.06	3	0.312
685	33	unknown	3	large	38.09	1.91	3	0.482
686	49	female	2	medium	19.81	5.19	3	0.784
687	46	unknown	2	medium	21.72	3.28	5	0.69
688	21	male	2	medium	18.66	1.34	5	0.787
689	41	unknown	3	large	32.56	2.44	5	0.442
690	35	female	2	medium	20.92	4.08	5	0.379
691	51	male	3	large	34.44	5.56	3	0.333
692	46	female	1	small	14.55	5.45	3	0.677
693	52	unknown	2	medium	17.92	2.08	5	0.62
694	26	female	2	medium	17.42	2.58	5	0.469
695	23	male	2	medium	18.49	1.51	2	0.443
696	42	unknown	3	large	31.47	3.53	3	0.538
697	55	female	2	medium	16.8	3.2	9	0.441
698	59	male	3	large	36.12	3.88	3	0.845
699	31	female	2	medium	17.6	2.4	4	0.364
700	47	female	2	medium	19.83	5.17	1	0.439
701	26	unknown	1	small	7.55	2.45	3	0.526
702	21	male	1	small	13.7	1.3	6	0.143
703	21	male	2	medium	21.47	3.53	4	0.448
704	20	male	2	medium	16.18	3.82	8	0.508
705	47	male	3	large	38.6	1.4	4	0.9
706	36	female	2	medium	17.28	2.72	6	0.554
707	58	male	2	medium	16.42	3.58	4	0.408
708	39	male	2	medium	21.43	3.57	5	0.676
709	46	female	3	large	37.89	2.11	5	0.433
710	42	female	3	large	32.69	2.31	1	0.357
711	24	male	2	medium	24	1	4	0.69
712	35	male	1	small	5.73	4.27	5	0.366
713	48	female	3	large	38.64	1.36	5	0.398
714	53	male	2	medium	15.43	4.57	1	0.337
715	29	unknown	1	small	8.09	1.91	5	0.438
716	25	male	1	small	11.63	3.37	3	0.187
717	59	unknown	2	medium	23.12	1.88	7	0.508
718	35	male	3	large	31.54	3.46	7	0.624
719	20	unknown	1	small	14.49	5.51	8	0.074
720	42	female	2	medium	17.36	2.64	2	0.156
721	44	male	2	medium	18.35	1.65	6	0.548
722	37	female	2	medium	20.5	4.5	4	0.586
723	31	female	3	large	30.61	4.39	5	0.254
724	56	male	1	small	7.24	2.76	9	0.075
725	41	unknown	2	medium	16.15	3.85	2	0.519
726	52	unknown	1	small	5.6	4.4	2	0.288
727	23	male	2	medium	21.69	3.31	5	0.735
728	18	female	1	small	13.86	1.14	5	0.61
729	51	unknown	3	large	30.31	4.69	5	0.482
730	38	unknown	2	medium	15.45	4.55	5	0.363
731	56	male	2	medium	22.15	2.85	7	0.405
732	25	male	3	large	33.03	1.97	5	0.073
733	25	male	3	large	32.25	2.75	1	0.615
734	39	male	3	large	39.65	5.35	2	0.344
735	55	male	3	large	35.67	4.33	7	0.069
736	56	male	2	medium	24.44	5.56	3	0.592
737	39	male	2	medium	19.76	5.24	6	0.542
738	37	male	2	medium	19.68	5.32	8	0.925
739	23	unknown	2	medium	20.37	4.63	5	0.515
740	36	male	2	medium	17.9	2.1	3	0.816
741	29	female	2	medium	18.76	1.24	4	0.629
742	44	female	2	medium	16.24	3.76	4	0.448
743	60	male	3	large	30.34	4.66	2	0.439
744	22	male	1	small	7.97	2.03	5	0.544
745	30	male	2	medium	18.09	1.91	7	0.319
746	34	male	2	medium	19.22	5.78	9	0.548
747	21	female	3	large	32.14	2.86	4	0.04
748	32	male	2	medium	22.58	2.42	5	0.489
749	23	unknown	1	small	10.47	4.53	9	0.386
750	21	male	2	medium	22.53	2.47	3	0.397
751	39	male	2	medium	16.4	3.6	6	0.152
752	35	male	2	medium	15.62	4.38	4	0.241
753	48	male	1	small	5.21	4.79	5	0.427
754	48	male	2	medium	16.22	3.78	3	0.332
755	51	unknown	2	medium	15.65	4.35	3	0.524
756	55	female	2	medium	21.19	3.81	3	0.177
757	36	male	2	medium	15.97	4.03	3	0.323
758	25	male	3	large	34.01	5.99	2	0.466
759	40	female	2	medium	17.36	2.64	5	0.115
760	47	female	1	small	14.81	5.19	7	0.697
761	37	male	1	small	5.8	4.2	2	0.78
762	49	male	2	medium	16.92	3.08	6	0.085
763	47	male	2	medium	16.5	3.5	6	0.564
764	57	female	2	medium	18.3	1.7	6	0.527
765	53	male	1	small	11.16	3.84	1	0.482
766	33	male	3	large	36.47	3.53	3	0.439
767	51	male	2	medium	24.94	5.06	3	0.351
768	37	male	3	large	36.69	3.31	2	0.121
769	35	unknown	3	large	34.25	5.75	4	0.704
770	31	female	2	medium	21.46	3.54	6	0.163
771	48	unknown	2	medium	24.34	5.66	5	0.113
772	18	male	3	large	35.58	4.42	8	0.634
773	30	male	2	medium	15.56	4.44	7	0.544
774	24	unknown	3	large	39.7	5.3	3	0.352
775	51	male	2	medium	15.63	4.37	2	0.599
776	56	male	3	large	31.91	3.09	5	0.264
777	48	male	3	large	36.53	3.47	5	0.183
778	45	female	1	small	8.23	1.77	1	0.594
779	42	unknown	2	medium	21.68	3.32	5	0.932
780	30	male	1	small	14.75	5.25	2	0.286
781	39	female	2	medium	22.19	2.81	6	0.718
782	31	male	2	medium	22.27	2.73	1	0.239
783	29	unknown	2	medium	17.48	2.52	5	0.025
784	29	female	1	small	7.76	2.24	6	0.524
785	56	male	2	medium	24.55	5.45	5	0.394
786	42	male	1	small	10.76	4.24	1	0.405
787	54	male	2	medium	15.28	4.72	3	0.55
788	52	male	2	medium	24.54	5.46	9	0.274
789	23	male	3	large	37.64	2.36	5	0.58
790	55	male	2	medium	22.35	2.65	4	0.669
791	19	unknown	2	medium	18.31	1.69	8	0.491
792	48	male	2	medium	15.47	4.53	4	0.516
793	33	female	2	medium	21.94	3.06	4	0.558
794	19	male	3	large	38.78	1.22	8	0.507
795	20	unknown	1	small	5.68	4.32	4	0.604
796	27	female	2	medium	22.94	2.06	3	0.66
797	37	unknown	1	small	5.28	4.72	6	0.474
798	30	male	1	small	14.78	5.22	4	0.661
799	43	male	1	small	9.03	5.97	3	0.346
800	30	male	2	medium	22.63	2.37	4	0.249
801	37	unknown	1	small	12.06	2.94	5	0.056
802	41	unknown	2	medium	19.22	5.78	3	0.241
803	36	unknown	2	medium	21.56	3.44	5	0.256
804	40	unknown	1	small	7.39	2.61	7	0.264
805	34	male	3	large	38.58	1.42	6	0.268
806	48	unknown	1	small	14.05	5.95	5	0.647
807	23	female	2	medium	23.49	1.51	6	0.061
808	42	unknown	1	small	6.2	3.8	3	0.267
809	49	male	3	large	39.53	5.47	6	0.11
810	34	female	2	medium	16.41	3.59	7	0.159
811	58	female	1	small	14.73	5.27	3	0.565
812	27	male	3	large	31.09	3.91	5	0.514
813	26	female	1	small	12.15	2.85	3	0.615
814	34	male	2	medium	19.18	5.82	8	0.399
815	59	female	2	medium	16.69	3.31	6	0.542
816	49	male	3	large	36.21	3.79	2	0.787
817	54	unknown	3	large	31.48	3.52	6	0.766
818	57	female	2	medium	18.6	1.4	1	0.883
819	37	female	2	medium	19.72	5.28	8	0.253
820	38	female	3	large	38.05	1.95	4	0.489
821	52	male	1	small	9.02	5.98	6	0.942
822	31	male	2	medium	16.86	3.14	7	0.392
823	21	female	2	medium	18.59	1.41	5	0.348
824	47	female	1	small	8.15	1.85	3	0.676
825	52	male	3	large	31.85	3.15	9	0.479
826	56	female	2	medium	24.99	5.01	2	0.396
827	46	male	2	medium	20.98	4.02	5	0.517
828	56	unknown	2	medium	22.66	2.34	6	0.674
829	52	male	1	small	6.19	3.81	4	0.509
830	20	female	2	medium	16.57	3.43	7	0.131
831	26	male	2	medium	23.7	1.3	1	0.763
832	56	male	3	large	36.72	3.28	5	0.349
833	49	male	3	large	35.37	4.63	3	0.261
834	38	female	2	medium	23.71	1.29	2	0.511
835	50	unknown	3	large	38.01	1.99	5	0.577
836	26	female	2	medium	23.32	1.68	6	0.6
837	55	unknown	2	medium	23.85	1.15	4	0.586
838	47	unknown	1	small	10.19	4.81	5	0.728
839	20	male	1	small	13.15	1.85	4	0.463
840	41	male	2	medium	16.88	3.12	6	0.247
841	48	unknown	1	small	11.08	3.92	6	0.453
842	38	unknown	1	small	7.36	2.64	4	0.543
843	44	male	3	large	39.77	5.23	4	0.382
844	59	male	2	medium	19.82	5.18	6	0.55
845	37	male	1	small	6.6	3.4	4	0.273
846	59	male	3	large	36.43	3.57	2	0.639
847	42	female	1	small	7.73	2.27	8	0.337
848	38	female	2	medium	15.51	4.49	7	0.327
849	24	female	1	small	7.95	2.05	5	0.236
850	44	female	2	medium	16.67	3.33	1	0.462
851	31	male	2	medium	18.13	1.87	5	0.476
852	39	male	3	large	39.18	5.82	2	0.149
853	36	unknown	2	medium	21.95	3.05	5	0.632
854	27	male	2	medium	18.84	1.16	4	0.484
855	57	female	2	medium	23.66	1.34	1	0.227
856	57	male	2	medium	19.66	5.34	7	0.381
857	27	male	2	medium	22.52	2.48	5	0.173
858	50	male	2	medium	19.55	5.45	4	0.71
859	59	female	2	medium	23.92	1.08	4	0.936
860	43	unknown	2	medium	23.35	1.65	6	0.562
861	46	unknown	3	large	38.66	1.34	5	0.627
862	44	unknown	3	large	31.95	3.05	1	0.533
863	33	female	2	medium	17.6	2.4	5	0.624
864	22	male	2	medium	23.18	1.82	7	0.362
865	20	male	2	medium	19.12	5.88	4	0.037
866	38	male	3	large	39.52	5.48	1	0.526
867	38	female	1	small	11.49	3.51	4	0.219
868	18	male	2	medium	24.66	5.34	6	0.704
869	37	female	2	medium	24.69	5.31	4	0.085
870	21	unknown	2	medium	17.65	2.35	3	0.59
871	43	male	3	large	30.88	4.12	2	0.423
872	55	male	2	medium	18.89	1.11	5	0.221
873	19	male	2	medium	23.67	1.33	9	0.683
874	53	male	2	medium	17.7	2.3	2	0.28
875	33	male	2	medium	18.4	1.6	3	0.311
876	56	unknown	3	large	32.56	2.44	3	0.673
877	45	male	2	medium	18.94	1.06	3	0.377
878	31	male	1	small	10.32	4.68	3	0.086
879	33	female	2	medium	15.94	4.06	5	0.44
880	29	unknown	2	medium	19.1	5.9	4	0.394
881	48	unknown	3	large	34.71	5.29	7	0.215
882	46	male	2	medium	23.41	1.59	7	0.63
883	60	unknown	3	large	33.18	1.82	4	0.67
884	25	female	2	medium	18.55	1.45	6	0.843
885	56	female	2	medium	24.2	5.8	5	0.423
886	30	male	2	medium	16.01	3.99	1	0.74
887	35	female	1	small	12.49	2.51	4	0.406
888	40	unknown	2	medium	15.05	4.95	5	0.642
889	40	female	2	medium	17.6	2.4	3	0.404
890	44	unknown	3	large	34.39	5.61	6	0.501
891	57	unknown	2	medium	17.97	2.03	5	0.444
892	29	unknown	1	small	12.06	2.94	5	0.444
893	47	male	1	small	8.51	1.49	2	0.629
894	20	unknown	2	medium	22.64	2.36	4	0.61
895	28	unknown	3	large	37	3	1	0.283
896	22	male	3	large	37.21	2.79	6	0.434
897	50	female	2	medium	17.89	2.11	4	0.648
898	32	unknown	3	large	31.03	3.97	3	0.448
899	58	female	2	medium	21.55	3.45	4	0.761
900	34	male	1	small	10.77	4.23	5	0.438
901	46	male	2	medium	17.49	2.51	4	0.352
902	57	unknown	2	medium	21.71	3.29	1	0.599
903	18	female	3	large	33.89	1.11	4	0.164
904	21	female	2	medium	16.63	3.37	3	0.295
905	57	unknown	2	medium	20.47	4.53	5	0.567
906	45	unknown	1	small	12.43	2.57	2	0.582
907	54	male	3	large	35.42	4.58	5	0.552
908	60	female	1	small	14.25	5.75	1	0.454
909	27	unknown	1	small	9.02	5.98	2	0.685
910	49	female	2	medium	18.51	1.49	5	0.418
911	50	female	1	small	14.39	5.61	5	0.735
912	53	male	1	small	11.99	3.01	4	0.166
913	44	male	2	medium	18.3	1.7	6	0.763
914	19	female	2	medium	21.47	3.53	5	0.32
915	44	male	3	large	37.55	2.45	4	0.484
916	19	male	2	medium	24.4	5.6	1	0.577
917	59	male	2	medium	20.94	4.06	3	0.501
918	34	male	2	medium	24.71	5.29	4	0.385
919	43	female	1	small	10.63	4.37	4	0.569
920	28	unknown	2	medium	18.32	1.68	4	0.342
921	19	male	1	small	11.63	3.37	6	0.526
922	33	male	3	large	30.36	4.64	4	0.371
923	37	female	2	medium	18.35	1.65	7	0.28
924	58	female	3	large	35.99	4.01	3	0.532
925	34	female	2	medium	22.27	2.73	4	0.6
926	32	unknown	2	medium	19.46	5.54	4	0.17
927	51	unknown	1	small	12.92	2.08	8	0.581
928	50	female	3	large	30.42	4.58	3	0.625
929	18	unknown	2	medium	18.63	1.37	3	0.468
930	34	male	1	small	13.57	1.43	4	0.578
931	45	male	2	medium	19.26	5.74	4	0.785
932	54	female	2	medium	21.85	3.15	7	0.704
933	23	unknown	2	medium	15.69	4.31	3	0.17
934	55	female	3	large	36.92	3.08	5	0.187
935	48	unknown	2	medium	15.39	4.61	6	0.192
936	27	unknown	1	small	14.92	5.08	3	0.042
937	31	male	2	medium	20.08	4.92	3	0.62
938	38	unknown	2	medium	23.58	1.42	1	0.44
939	42	male	2	medium	15.69	4.31	7	0.524
940	45	male	2	medium	23.69	1.31	6	0.181
941	55	unknown	2	medium	23.64	1.36	2	0.361
942	24	female	3	large	34.5	5.5	5	0.421
943	34	unknown	1	small	12.2	2.8	5	0.69
944	59	female	2	medium	15.92	4.08	6	0.587
945	26	female	2	medium	15.79	4.21	9	0.138
946	46	unknown	1	small	8.9	1.1	3	0.509
947	47	female	1	small	13.94	1.06	4	0.832
948	34	female	3	large	31.33	3.67	7	0.507
949	20	male	1	small	5.41	4.59	1	0.351
950	57	male	3	large	31.42	3.58	6	0.695
951	34	female	1	small	8.56	1.44	1	0.626
952	22	unknown	1	small	7.26	2.74	4	0.035
953	28	unknown	1	small	14.77	5.23	1	0.492
954	23	unknown	2	medium	19.23	5.77	1	0.026
955	41	male	2	medium	19.67	5.33	6	0.469
956	47	female	2	medium	22.19	2.81	3	0.347
957	19	unknown	2	medium	18.47	1.53	6	0.097
958	58	female	2	medium	24.12	5.88	8	0.453
959	38	unknown	1	small	11.28	3.72	4	0.218
960	47	male	2	medium	20.57	4.43	1	0.224
961	22	male	2	medium	20.96	4.04	5	0.371
962	57	male	2	medium	23.7	1.3	2	0.632
963	45	male	3	large	33.61	1.39	4	0.154
964	40	unknown	2	medium	15.33	4.67	2	0.829
965	21	female	3	large	37.44	2.56	4	0.53
966	26	male	1	small	14.15	5.85	4	0.629
967	26	unknown	2	medium	22.92	2.08	4	0.506
968	52	unknown	2	medium	20.02	4.98	8	0.474
969	28	female	3	large	37.83	2.17	8	0.685
970	59	male	2	medium	18.28	1.72	4	0.62
971	21	male	2	medium	18.7	1.3	5	0.487
972	40	male	2	medium	16.17	3.83	6	0.456
973	24	male	3	large	34.46	5.54	3	0.458
974	19	female	1	small	14.98	5.02	7	0.405
975	48	male	2	medium	17.55	2.45	2	0.451
976	50	unknown	2	medium	24.36	5.64	5	0.211
977	40	unknown	1	small	14.21	5.79	3	0.473
978	37	unknown	2	medium	22.25	2.75	4	0.777
979	50	unknown	3	large	30.47	4.53	2	0.458
980	60	male	1	small	13.54	1.46	5	0.487
981	25	female	1	small	6.97	3.03	2	0.699
982	21	unknown	3	large	35.04	4.96	6	0.653
983	24	unknown	3	large	36.22	3.78	8	0.423
984	32	unknown	3	large	35.34	4.66	6	0.434
985	24	male	1	small	10.28	4.72	5	0.671
986	34	male	2	medium	19.29	5.71	1	0.43
987	57	male	2	medium	20.68	4.32	6	0.513
988	58	male	1	small	8.11	1.89	1	0.466
989	40	female	2	medium	20.11	4.89	6	0.482
990	37	female	3	large	34.59	5.41	2	0.482
991	24	female	2	medium	18.32	1.68	3	0.387
992	54	unknown	2	medium	21.28	3.72	8	0.511
993	35	male	2	medium	18.82	1.18	6	0.411
994	31	male	3	large	34.58	5.42	2	0.606
995	34	female	1	small	12.65	2.35	8	0.338
996	22	male	2	medium	17.19	2.81	4	0.634
997	50	unknown	3	large	34.08	5.92	6	0.237
998	25	male	2	medium	20.51	4.49	7	0.438
999	48	male	2	medium	19.71	5.29	7	0.46
1000	57	male	1	small	10.09	4.91	3	0.556
1001	34	male	2	medium	23.13	1.87	2	0.267
1002	24	male	1	small	10.61	4.39	6	0.236
1003	22	unknown	2	medium	22.84	2.16	7	0.538
1004	35	male	2	medium	20.01	4.99	5	0.554
1005	34	male	1	small	5.17	4.83	3	0.559
1006	49	male	2	medium	20.29	4.71	4	0.855
1007	50	male	2	medium	15.14	4.86	4	0.392
1008	46	unknown	2	medium	20.17	4.83	6	0.47
1009	40	male	1	small	12.45	2.55	4	0.429
1010	49	male	2	medium	16	4	4	0.411
1011	35	female	3	large	33.58	1.42	3	0.57
1012	23	unknown	2	medium	16.49	3.51	5	0.87
1013	43	male	2	medium	22.49	2.51	2	0.611
1014	32	female	1	small	9.62	5.38	4	0.453
1015	60	female	2	medium	16.05	3.95	3	0.571
1016	36	male	2	medium	16.45	3.55	2	0.484
1017	31	unknown	2	medium	24.84	5.16	4	0.225
1018	39	male	2	medium	24.4	5.6	5	0.285
1019	56	male	3	large	37.92	2.08	5	0.478
1020	29	male	3	large	31.49	3.51	2	0.419
1021	45	male	3	large	31.7	3.3	6	0.379
1022	50	male	3	large	30.04	4.96	9	0.984
1023	33	female	1	small	13.15	1.85	4	0.366
1024	20	male	2	medium	24.73	5.27	6	0.127
1025	44	unknown	1	small	13.83	1.17	5	0.716
1026	25	male	3	large	39.99	5.01	6	0.565
1027	40	female	3	large	33.65	1.35	2	0.319
1028	31	unknown	1	small	10.19	4.81	6	0.783
1029	30	male	2	medium	24.7	5.3	3	0.414
1030	21	unknown	1	small	6.64	3.36	3	0.473
1031	27	male	3	large	34.74	5.26	6	0.335
1032	34	male	1	small	9.38	5.62	3	0.575
1033	60	male	1	small	6.95	3.05	2	0.67
1034	24	female	2	medium	17.63	2.37	9	0.164
1035	25	male	2	medium	15.22	4.78	5	0.471
1036	33	male	2	medium	23.65	1.35	4	0.683
1037	27	female	3	large	36.2	3.8	5	0.291
1038	30	male	1	small	5.84	4.16	3	0.487
1039	58	unknown	2	medium	18.51	1.49	2	0.439
1040	27	unknown	1	small	8.22	1.78	2	0.603
1041	39	male	2	medium	18.36	1.64	8	0.196
1042	45	male	3	large	39.62	5.38	3	0.895
1043	24	male	1	small	13.22	1.78	1	0.619
1044	43	female	1	small	13.88	1.12	6	0.359
1045	28	female	1	small	13.95	1.05	4	0.542
1046	37	female	3	large	38.25	1.75	6	0.115
1047	25	female	2	medium	20.8	4.2	1	0.504
1048	52	unknown	2	medium	18.35	1.65	7	0.483
1049	48	male	2	medium	23.12	1.88	1	0.849
1050	58	male	3	large	33.93	1.07	7	0.426
1051	52	male	1	small	8.39	1.61	6	0.154
1052	27	male	2	medium	22.84	2.16	4	0.331
1053	44	male	2	medium	17.82	2.18	5	0.728
1054	55	female	1	small	14.93	5.07	4	0.25
1055	22	female	3	large	32.69	2.31	7	0.563
1056	36	male	2	medium	18.67	1.33	5	0.3
1057	60	male	3	large	36.29	3.71	7	0.683
1058	48	unknown	3	large	38.25	1.75	9	0.5
1059	21	male	1	small	6.81	3.19	6	0.011
1060	60	male	2	medium	18.59	1.41	3	0.189
1061	31	unknown	2	medium	20.66	4.34	6	0.684
1062	37	unknown	2	medium	20.5	4.5	5	0.562
1063	58	female	3	large	35.1	4.9	6	0.258
1064	47	unknown	1	small	14.02	5.98	3	0.195
1065	45	male	2	medium	19.79	5.21	5	0.158
1066	21	unknown	1	small	12.89	2.11	7	0.059
1067	40	male	2	medium	16.24	3.76	5	0.251
1068	43	female	3	large	39.59	5.41	5	0.733
1069	60	female	1	small	7.33	2.67	5	0.062
1070	50	male	2	medium	23.67	1.33	9	0.149
1071	32	male	3	large	37.28	2.72	3	0.036
1072	36	male	2	medium	19.7	5.3	6	0.879
1073	31	female	2	medium	15.71	4.29	3	0.398
1074	28	female	3	large	34.57	5.43	5	0.752
1075	36	unknown	3	large	32.95	2.05	6	0.14
1076	35	female	1	small	7.52	2.48	7	0.314
1077	45	male	2	medium	22.59	2.41	2	0.205
1078	50	male	2	medium	15.6	4.4	9	0.447
1079	35	male	2	medium	22.21	2.79	5	0.439
1080	54	unknown	2	medium	18.79	1.21	1	0.378
1081	37	male	2	medium	20.72	4.28	4	0.423
1082	21	unknown	3	large	39.97	5.03	4	0.801
1083	47	male	3	large	31.79	3.21	4	0.609
1084	19	female	2	medium	18.98	1.02	4	0.104
1085	59	unknown	3	large	36.93	3.07	4	0.545
1086	40	male	2	medium	15.41	4.59	3	0.548
1087	36	female	2	medium	22.02	2.98	6	0.436
1088	43	unknown	1	small	6.46	3.54	9	0.456
